# DEC     RA      z
35.0035 18.0787 0.546202
29.2836 17.5261 0.663173
28.1452 18.2736 0.6919
36.8033 26.9925 0.521362
39.9802 33.145 0.48071
28.2552 22.1563 0.690499
33.7802 30.0766 0.568105
34.8143 33.7497 0.551219
32.5492 32.2554 0.589961
26.5642 26.1268 0.741507
32.3084 34.9283 0.595587
32.0371 36.3646 0.599742
31.904 37.6768 0.602193
38.948 54.9611 0.492416
42.1143 73.7327 0.45758
40.5514 71.5879 0.473264
41.243 89.3961 0.46597
30.8315 45.4225 0.624596
29.9346 44.8546 0.6469
29.6503 45.8466 0.650489
29.355 47.6116 0.659429
26.9859 43.8046 0.726971
35.8844 86.9868 0.534837
32.0128 63.7764 0.599776
29.3132 54.735 0.662292
32.3204 70.2989 0.595185
29.9536 62.6221 0.646908
28.363 59.3757 0.687116
31.0768 87.8916 0.62023
29.5288 74.7375 0.65514
28.6672 75.7516 0.678258
27.0106 76.698 0.725986
26.55 84.9084 0.740622
30.2487 1.95264 0.640943
35.0096 4.64084 0.550695
40.3149 8.59202 0.475508
28.4346 7.81921 0.685798
34.3911 12.0964 0.55866
33.5031 15.2405 0.572067
29.2593 15.1205 0.664504
29.4042 16.884 0.661744
35.345 23.2114 0.542593
37.5037 27.8701 0.512962
28.4069 20.6622 0.687884
37.8878 33.6704 0.507349
40.0193 39.3746 0.480322
29.8812 27.9497 0.646807
42.725 52.4818 0.454716
31.7045 34.0951 0.609394
30.8256 34.4777 0.626583
35.2946 44.9234 0.543114
28.5479 34.5205 0.682561
36.0527 54.8225 0.53215
29.703 42.0691 0.654925
27.6521 38.5955 0.70687
28.0772 40.6508 0.694699
26.4661 38.3422 0.745551
36.3333 70.4255 0.528914
29.1174 47.1355 0.666784
34.9145 71.1924 0.551382
35.6509 83.4122 0.540027
28.9556 50.5999 0.671657
34.0108 76.5972 0.564249
34.1257 88.5291 0.563019
32.7309 76.9907 0.587298
30.3142 67.6092 0.639803
28.6759 62.8972 0.678954
27.8643 63.3628 0.702095
27.0444 68.902 0.725919
26.6116 75.6822 0.740491
42.3752 2.91928 0.455746
40.3801 5.92965 0.477095
28.2698 4.73086 0.689694
37.7745 9.04758 0.508958
34.7635 9.25161 0.552799
36.442 11.6172 0.526617
32.1453 11.6949 0.601005
37.6222 16.5912 0.512997
28.2755 12.8871 0.692491
35.8456 18.3973 0.534762
36.3432 22.6337 0.529207
37.4292 26.7126 0.516714
31.865 22.1024 0.607093
27.1933 19.8659 0.725054
35.644 30.772 0.540501
35.3967 33.4765 0.541929
36.3347 36.8095 0.529115
35.5025 38.2245 0.542142
31.1741 33.6461 0.62024
40.3941 54.2884 0.477187
41.2445 61.4997 0.469096
30.5764 38.2855 0.633181
41.8378 80.1496 0.460342
39.3054 68.3111 0.488636
38.782 70.2255 0.496073
31.9747 48.2713 0.604248
28.496 42.0981 0.68464
30.0847 47.0454 0.645471
33.9838 62.5537 0.565008
35.7847 76.2878 0.537763
35.4897 83.4499 0.543682
32.4252 64.9452 0.593479
30.0268 58.0154 0.646663
33.5709 86.0439 0.573061
30.6488 68.607 0.6325
29.2508 65.5545 0.665972
26.8915 57.3168 0.732546
30.3102 82.3415 0.639638
29.219 79.108 0.666295
26.6322 71.8576 0.742315
38.719 0.463695 0.497955
27.8044 3.07632 0.706622
33.3777 5.03567 0.576829
40.7969 8.15531 0.472397
39.155 10.1562 0.493632
33.2472 9.94695 0.579463
29.912 10.516 0.650533
33.9849 14.4352 0.565924
40.5456 20.5023 0.474529
27.6968 14.4948 0.708824
32.5398 19.0331 0.595785
36.1786 24.4499 0.533465
36.1913 25.4082 0.532572
26.5359 18.8483 0.746849
30.6374 25.0627 0.634905
34.5171 30.8965 0.559149
29.9396 27.1945 0.650602
27.9468 26.0005 0.702603
41.3841 49.1215 0.468492
27.9269 28.2702 0.703348
31.8157 34.9113 0.608166
28.659 32.3203 0.683137
29.4278 34.187 0.663027
39.5605 57.7913 0.488301
39.8361 63.4947 0.484522
29.8089 38.9023 0.654684
38.8673 64.6763 0.495887
40.8431 88.8372 0.471666
31.1069 47.2376 0.622523
27.9244 42.1479 0.701501
32.243 54.9815 0.600472
32.5203 58.5982 0.594282
30.3682 53.5136 0.640683
34.1309 73.9764 0.564181
34.2181 88.4689 0.563493
28.6321 54.7777 0.684265
29.1253 58.7231 0.670844
29.0777 63.2052 0.672863
27.5243 60.5584 0.713433
30.0827 86.7628 0.648892
28.0493 71.6672 0.700194
27.7878 79.9675 0.707733
34.9512 0.113675 0.552594
35.7179 2.1208 0.541528
36.9568 4.27117 0.520852
32.1115 5.75129 0.604783
41.266 10.7327 0.469215
33.2877 10.5561 0.58046
35.0664 13.1916 0.551518
26.6648 10.895 0.743832
38.9325 21.0468 0.495814
42.877 28.754 0.452301
39.5705 27.9801 0.489082
40.5467 33.6216 0.477631
40.9797 37.8821 0.473111
31.448 27.4261 0.618758
33.4666 32.4245 0.578363
32.9202 33.9366 0.589132
27.0465 27.3263 0.732631
42.2576 58.4958 0.460149
30.019 33.4424 0.651105
36.787 46.7048 0.523198
37.9094 51.8001 0.508918
36.8783 51.6134 0.5224
33.3505 44.9358 0.580666
41.6605 87.4969 0.464951
40.7324 83.2608 0.473403
32.8521 49.393 0.589667
38.4582 73.9525 0.501082
38.5407 79.929 0.501068
31.9061 51.9086 0.60783
37.7516 86.3219 0.513086
31.4842 53.8272 0.616901
34.68 71.0824 0.556845
33.0787 65.1316 0.584746
34.7818 82.0666 0.555605
29.4625 56.6742 0.663459
32.769 82.4397 0.591685
29.1259 63.31 0.673172
28.489 64.0131 0.690142
30.1478 80.246 0.64618
28.1086 70.0947 0.698985
28.2848 85.0284 0.69364
26.7661 78.3415 0.740453
28.8495 1.62548 0.681967
30.2848 3.41872 0.644347
34.0068 5.66827 0.568042
33.6505 7.58934 0.57586
42.7938 12.4731 0.454661
37.9329 12.7629 0.510426
36.5273 13.672 0.528206
32.6929 12.12 0.592538
41.5024 19.4533 0.467246
28.5671 14.3118 0.68924
33.0202 19.4187 0.588206
30.475 18.7147 0.641639
28.7577 20.2525 0.683481
27.6872 20.7966 0.71503
36.6127 33.7621 0.527071
36.4182 36.2171 0.529842
36.0522 37.8922 0.53648
40.0213 48.8936 0.483895
39.2218 50.1816 0.492472
32.5371 38.3262 0.596633
38.9768 55.1765 0.495589
36.9064 51.795 0.523212
37.3509 57.7837 0.519824
39.0436 66.4038 0.495168
36.9331 60.53 0.523772
32.9764 51.5724 0.588841
28.6913 43.7886 0.683585
34.9615 64.9483 0.553632
34.1117 64.2833 0.568829
28.0314 47.184 0.704502
31.4978 59.0528 0.617647
28.1708 49.3253 0.6991
29.3443 54.6531 0.668981
29.4387 58.3112 0.664771
30.8077 66.7201 0.633237
26.8757 53.7807 0.737281
28.6776 64.3334 0.68613
29.7001 74.9138 0.656414
26.8405 61.5716 0.73877
28.0682 78.1844 0.702975
27.0456 83.1184 0.732953
33.3616 0.772003 0.582469
39.5643 3.20238 0.490308
29.1122 4.11292 0.674857
34.2754 7.48014 0.565806
34.2012 11.2257 0.567338
37.8366 14.6215 0.512687
34.8287 17.475 0.557419
30.6029 17.2091 0.639445
27.4735 16.9934 0.722661
28.2102 19.2511 0.700418
39.3327 32.503 0.494035
41.2292 37.3713 0.472424
33.7376 30.2921 0.575492
32.3649 30.4288 0.60176
28.6101 27.0449 0.69111
29.2016 30.5537 0.676148
43.0104 63.6511 0.452881
30.3547 35.1738 0.646748
43.0742 71.6695 0.454375
39.3868 60.1523 0.493629
31.0891 40.3488 0.62813
31.3117 42.2686 0.623671
26.8809 34.8812 0.741262
30.81 43.1685 0.634645
29.6419 42.5513 0.662371
38.5693 82.1266 0.502848
28.9833 45.3042 0.677656
36.9296 87.9543 0.524231
30.0982 52.3006 0.652059
34.9802 76.9257 0.555457
34.2206 73.957 0.56549
30.7974 58.2843 0.634185
28.959 55.785 0.679404
28.4583 55.2947 0.693645
31.5866 72.7758 0.618193
31.9362 85.7468 0.610662
28.1914 66.0569 0.699715
28.2189 76.2049 0.700086
27.8167 81.6882 0.713446
41.0297 2.13135 0.475344
35.9417 4.3507 0.540927
29.3807 4.54527 0.670935
40.905 9.81763 0.474974
41.3527 11.1625 0.470495
28.4884 7.74536 0.692239
33.7931 11.3553 0.575086
31.7235 11.784 0.617373
32.9105 15.0483 0.59145
32.2714 15.67 0.605457
29.8735 15.6137 0.657869
37.6762 23.6664 0.516433
31.6798 20.1539 0.617632
32.7233 22.9038 0.59598
38.5464 32.6007 0.5039
43.4358 44.0408 0.451255
31.0019 27.186 0.632268
28.7879 26.3282 0.686934
28.0994 26.7544 0.704386
28.0842 28.4663 0.705019
43.1637 62.7188 0.452081
32.0739 38.2086 0.608358
35.5489 46.5149 0.548348
28.7371 34.7044 0.684796
39.0255 60.7917 0.499401
34.2315 48.3202 0.569291
40.123 70.8729 0.484339
29.8486 41.699 0.660184
38.5555 72.3372 0.502126
30.9929 47.1047 0.63184
28.1893 41.9476 0.701579
35.4413 66.3702 0.549672
32.2891 55.8039 0.605334
36.2282 81.4482 0.536049
35.4614 82.1483 0.548025
34.843 79.8067 0.55782
33.1081 69.795 0.589156
33.6725 81.147 0.579298
30.1469 62.6093 0.65192
27.2325 54.169 0.730573
27.169 56.4328 0.73203
27.8924 61.5029 0.708289
26.8889 64.7144 0.740575
28.5625 84.6912 0.690754
27.0876 85.4314 0.735699
31.8578 1.59013 0.613367
26.8867 3.34579 0.74246
28.6551 5.65979 0.689332
29.2294 7.39219 0.676749
30.6414 9.57653 0.641538
39.3705 15.9581 0.494549
27.4434 11.7884 0.725451
35.4863 17.9796 0.547049
29.0671 16.1622 0.680406
27.0744 16.0021 0.737938
36.6606 26.2623 0.530542
26.6882 18.6392 0.749438
40.1182 36.1599 0.486582
42.7319 43.4637 0.459076
40.2301 42.6974 0.485073
37.0744 40.1217 0.526047
41.7648 52.5016 0.469507
32.333 36.0269 0.603942
29.1246 32.4255 0.679697
32.9703 40.1478 0.591539
35.247 47.0884 0.552583
36.1105 50.416 0.539216
42.4107 81.3707 0.459644
30.03 39.389 0.655143
39.8009 69.0376 0.487967
38.8419 66.1605 0.502491
40.9501 87.7326 0.475505
36.4047 62.0835 0.534631
38.1772 79.4738 0.510536
38.2014 87.7408 0.510332
34.3121 63.2122 0.567053
32.9392 59.9749 0.593957
34.7721 72.4199 0.559846
33.3319 68.1556 0.585076
33.6115 76.9588 0.58132
33.1265 85.1367 0.590016
30.5223 68.0646 0.642926
29.0907 63.297 0.679836
31.1846 88.6008 0.630305
30.0853 76.4947 0.65279
29.0095 73.2537 0.683318
28.4447 79.8884 0.696955
30.4209 0.0789536 0.646927
32.4931 2.1667 0.601551
32.1305 4.16913 0.610236
29.2842 4.84052 0.675646
28.9589 6.47677 0.68273
34.414 9.73633 0.566017
37.41 14.2804 0.52094
35.3365 15.0285 0.552591
33.2066 16.0601 0.588408
35.9695 21.4498 0.54328
31.284 20.2259 0.628569
40.8047 30.8871 0.479363
31.8278 23.7752 0.617067
36.1458 29.7898 0.53978
35.661 31.2165 0.546803
41.6809 41.8973 0.470266
39.7717 41.7289 0.491934
40.6436 47.3453 0.483103
31.8755 34.2088 0.61506
41.5571 56.0334 0.472636
26.8428 29.0955 0.745497
30.3422 35.5752 0.649469
37.0359 50.2508 0.526452
34.0549 45.9768 0.574146
35.8831 51.8765 0.54404
41.5372 82.7154 0.470049
39.5917 71.1726 0.4917
40.3318 87.5021 0.485471
30.1775 44.3029 0.653412
35.9829 65.4313 0.543353
30.9781 51.8554 0.634367
31.6637 56.2918 0.620102
29.135 50.4264 0.678829
34.915 83.2027 0.559101
31.4012 62.1931 0.626522
32.2262 73.878 0.6078
27.7649 58.3673 0.71717
28.6643 64.0116 0.69215
29.8332 85.2141 0.660928
28.7785 83.6857 0.688961
41.0018 0.758252 0.47777
35.2223 3.11277 0.554346
37.0015 5.42832 0.528732
35.663 6.97742 0.54898
41.0918 12.702 0.476717
38.7694 12.8307 0.503789
28.8157 9.58593 0.69054
27.1213 10.1686 0.737666
28.9551 12.3225 0.686608
36.5675 19.8835 0.533819
28.3222 16.1064 0.704006
36.3316 26.2373 0.537655
27.3902 19.5793 0.730434
33.1846 26.4179 0.589317
27.9994 23.7717 0.712176
33.9172 33.1964 0.578342
31.284 30.7624 0.629791
35.3653 38.978 0.552035
36.3638 43.1586 0.537092
42.5581 61.55 0.463452
31.3791 37.0697 0.627349
40.1724 61.4598 0.488816
35.7516 50.1801 0.547902
40.6617 69.1867 0.47985
32.8545 46.6013 0.59634
38.8678 70.8574 0.502016
27.4371 39.6593 0.729107
35.8289 66.8674 0.546402
36.9829 80.5416 0.529908
32.4263 58.5625 0.604811
34.7029 73.9808 0.562571
29.0697 52.48 0.682534
33.3199 77.0696 0.587494
29.3694 58.1718 0.673728
32.5241 85.9618 0.604429
31.6586 82.7833 0.622197
27.789 61.3449 0.716386
27.1051 65.6865 0.739977
27.8138 87.2664 0.716336
43.186 2.59836 0.455215
43.2796 5.37538 0.453015
27.0963 4.04193 0.740725
40.3939 11.29 0.484831
34.3169 10.9072 0.571081
31.3015 11.7229 0.63126
39.9269 18.6757 0.491703
30.3859 14.4248 0.65163
42.1904 26.5862 0.466095
37.7842 25.0947 0.518904
34.1416 25.1355 0.575691
35.0768 29.9518 0.559291
27.3558 23.4147 0.73356
35.5537 35.2546 0.55157
29.558 28.4518 0.672916
30.9541 31.9565 0.636135
31.1875 33.7171 0.63257
29.3249 32.4651 0.677859
33.6399 40.2929 0.582733
41.9348 63.0955 0.470397
39.2326 57.59 0.499456
30.0671 38.1157 0.657863
38.8867 62.02 0.503943
34.8697 51.0795 0.563279
33.7391 50.3011 0.58261
30.6106 44.7745 0.646872
31.2708 47.2572 0.629741
30.5824 47.8773 0.647237
35.3863 65.7035 0.555128
31.1984 53.1121 0.632555
31.2789 55.2864 0.629873
30.1797 54.2735 0.6576
30.68 57.6651 0.644104
34.4004 89.0798 0.57033
32.9444 80.3483 0.597775
31.4973 70.9309 0.626291
32.5683 88.0548 0.603609
29.7222 65.4505 0.668085
28.9261 65.1929 0.689769
28.3605 65.1349 0.701056
29.3464 78.0111 0.675556
28.4171 88.0108 0.702293
39.3474 0.0352942 0.497806
40.8265 3.89588 0.480972
37.7067 6.30832 0.520821
36.5631 8.43738 0.5365
34.4209 9.95417 0.569641
31.1416 10.697 0.636201
27.6651 11.1059 0.725262
36.4138 19.1855 0.53772
40.2441 26.7405 0.488925
38.6907 26.7637 0.509797
43.1953 36.8936 0.45624
33.3457 26.3323 0.587881
37.9447 33.7377 0.519361
38.2508 35.3107 0.513397
34.4182 33.6586 0.571517
35.5641 37.8789 0.552235
36.6706 44.4845 0.536731
37.5112 48.1813 0.52289
43.9043 80.2928 0.450596
42.6869 81.0237 0.460664
41.7053 75.3868 0.471689
34.7747 50.6885 0.565853
38.8044 66.2639 0.505463
36.7997 61.859 0.533521
28.2959 41.3374 0.705651
35.5282 64.6667 0.553252
30.401 50.7484 0.651574
36.4729 88.8144 0.537423
30.8363 56.402 0.642969
32.8672 72.3188 0.598585
33.6187 88.8033 0.584519
30.159 64.2931 0.660031
28.6069 62.3636 0.698242
28.0226 63.7443 0.712925
29.7947 83.3614 0.667649
28.412 72.821 0.704701
27.1001 78.7202 0.742667
35.1711 0.151204 0.559323
39.3999 3.36962 0.499403
43.6995 5.09125 0.451698
27.4683 4.17451 0.733667
29.6129 5.6214 0.673349
34.3295 9.0525 0.574409
38.9158 12.5019 0.505161
27.3658 9.23505 0.734605
35.6898 14.8141 0.550973
38.6321 18.94 0.50897
42.8519 25.3039 0.461692
30.423 17.0865 0.654132
30.0046 18.4847 0.663382
39.5128 28.901 0.498337
34.1494 25.5869 0.576954
29.9693 22.99 0.665234
33.6507 29.1001 0.585579
35.6475 34.8134 0.552016
40.9569 46.4751 0.481465
40.1059 47.0849 0.490929
27.5268 28.4388 0.729738
40.5116 56.3853 0.486306
41.814 64.2243 0.473914
43.3676 82.2021 0.455818
38.4672 58.8177 0.512148
41.6301 80.023 0.472729
33.5089 47.8075 0.588856
40.6085 79.9094 0.484721
27.7711 38.0014 0.722463
35.5134 59.6053 0.552152
38.2229 78.8462 0.516311
31.3859 52.3482 0.631262
34.6053 68.8621 0.568953
32.1862 61.3451 0.613299
30.8032 60.3279 0.643912
33.0264 75.8747 0.598399
27.3155 52.6725 0.73934
31.1312 70.9639 0.636503
27.5767 57.5451 0.730136
30.8158 87.3613 0.645027
27.0599 63.178 0.745265
28.1565 79.7939 0.712423
41.7639 1.62078 0.47443
42.3871 4.57392 0.466065
27.4139 3.9388 0.735802
39.8167 8.11045 0.496721
33.0827 8.5601 0.597377
29.2046 8.92353 0.685721
32.3893 12.4417 0.610979
29.971 12.7457 0.666334
43.4398 25.416 0.457952
38.7478 24.6681 0.509134
39.3808 28.0286 0.501394
29.8165 20.8073 0.670336
28.729 21.3207 0.697743
30.913 24.4515 0.644909
32.9059 29.179 0.601224
40.4562 41.7024 0.488263
33.6434 33.1375 0.586731
43.0914 54.0239 0.462344
31.6065 33.9984 0.628417
28.4425 30.6534 0.706203
39.4545 52.286 0.497815
28.8545 33.1003 0.692758
30.2661 36.0494 0.657411
39.0572 57.6769 0.504504
29.9837 37.6286 0.664228
39.9116 63.2701 0.493702
40.8783 70.0773 0.482218
32.1747 44.0586 0.616417
41.2131 81.075 0.478163
35.326 55.3731 0.560222
34.2342 54.4431 0.577501
28.0278 40.377 0.7168
33.7252 56.4197 0.58624
29.1077 46.4062 0.687922
36.5431 86.0052 0.53974
28.3915 48.0804 0.708302
31.1916 57.3854 0.635524
30.8456 57.43 0.644111
33.8118 79.9751 0.584291
27.6754 54.0708 0.727981
29.2106 63.1494 0.6838
30.4929 77.646 0.654105
29.8139 81.0472 0.66842
29.6292 89.6752 0.674801
28.0623 85.6835 0.717751
36.3782 2.2052 0.544749
32.3542 4.74094 0.613014
43.7794 11.5089 0.455744
40.2573 12.4203 0.492879
28.5016 8.89672 0.703974
31.9719 12.1803 0.622781
28.7069 11.5768 0.701367
40.8049 22.5765 0.484441
30.8484 17.049 0.646604
38.2568 25.6913 0.517355
41.1674 30.92 0.481137
36.4865 28.25 0.539473
28.8851 22.5592 0.695638
30.0213 24.8695 0.665257
41.2846 43.595 0.480656
40.3163 44.5096 0.490413
28.8479 28.6572 0.696787
27.4292 28.0999 0.73684
31.1389 34.9095 0.640531
43.0777 67.4478 0.461182
41.8536 65.6052 0.473337
40.1851 61.0865 0.492657
37.7685 55.2145 0.523427
36.01 52.3453 0.548752
34.3134 49.932 0.577227
39.9053 75.8107 0.493606
35.5992 58.5186 0.553332
38.1791 77.389 0.518108
37.7012 88.3018 0.524463
34.4348 66.1381 0.576431
31.8349 57.9873 0.625297
35.425 82.8221 0.557771
31.2216 59.401 0.637359
33.1569 75.1514 0.597685
29.6135 60.0176 0.677165
32.19 83.3923 0.619765
31.4836 86.0139 0.633655
28.7137 66.4394 0.69949
28.0844 73.7487 0.71813
28.1594 86.1896 0.71611
38.8369 0.806381 0.509283
41.5774 4.81382 0.477904
37.2638 5.79329 0.531736
36.1343 7.77985 0.548022
39.9896 12.9761 0.49503
31.5422 11.3296 0.631487
32.9908 13.9794 0.600267
40.149 20.5504 0.494422
43.7665 27.0329 0.455968
34.2399 21.901 0.57896
32.3087 21.3561 0.616249
37.2276 28.7372 0.53242
33.3409 25.9663 0.59388
42.1043 39.433 0.472561
33.4563 28.5682 0.592385
38.6427 37.3854 0.511744
42.5732 47.1655 0.467044
34.5005 35.1728 0.574153
29.7574 29.6408 0.673837
36.246 41.2206 0.544969
32.4997 35.9021 0.611944
41.2811 59.8568 0.480347
40.2081 59.8509 0.494258
38.0012 55.0282 0.521546
29.185 36.537 0.6876
41.0033 71.3253 0.483283
31.3899 43.0023 0.63478
31.2639 44.5038 0.637637
37.0501 63.0503 0.533091
29.1446 42.0499 0.689056
37.6964 72.0378 0.526178
30.1827 47.1757 0.662649
35.8404 75.0549 0.552819
35.6857 83.8811 0.555105
28.1756 49.821 0.717265
30.6788 61.631 0.650603
33.0458 88.1787 0.600289
32.464 87.116 0.612378
31.3045 80.8515 0.638108
27.5692 60.2326 0.7343
29.3829 76.4223 0.682738
27.5296 76.1832 0.736004
34.6915 1.04502 0.572973
41.7844 4.0613 0.477466
39.998 7.47618 0.497047
35.5329 8.02989 0.557141
30.9912 8.74093 0.645807
36.4656 12.2771 0.544293
28.674 10.68 0.704197
33.3699 15.17 0.595898
41.1891 22.3445 0.482828
31.9579 17.6747 0.625305
43.6619 30.844 0.457157
30.4027 19.891 0.659128
30.1739 22.3935 0.665546
34.5177 29.2879 0.575556
33.2288 30.0146 0.599041
42.3272 47.6788 0.472189
39.4582 43.6801 0.503807
42.0986 51.2729 0.473666
43.9848 60.0335 0.456023
37.2301 44.9662 0.533311
38.9544 50.3465 0.508462
44.3613 79.9106 0.451659
35.3689 47.529 0.561783
33.1991 43.6844 0.599727
30.5209 39.633 0.657
36.2925 54.7818 0.546352
38.2453 64.713 0.517805
40.0121 80.6513 0.495946
36.2279 62.7205 0.547757
37.8485 74.6914 0.52409
31.1629 50.1457 0.641151
36.8218 78.0079 0.540062
34.2075 66.5578 0.580366
28.7922 49.4245 0.700123
34.5654 89.7679 0.574339
33.7734 81.2764 0.589866
32.9835 85.9731 0.604205
32.0097 89.7156 0.622002
31.3129 85.4453 0.639164
30.1502 78.4063 0.663582
28.2916 72.8067 0.714213
28.4116 88.8806 0.710991
36.942 2.24892 0.540178
27.9872 3.08022 0.723665
32.6543 4.95351 0.610235
41.8821 12.543 0.475858
33.6194 10.4592 0.590863
39.4624 16.9971 0.503266
35.2574 16.7708 0.563809
40.7332 23.0196 0.48807
30.126 17.806 0.667128
34.025 23.3361 0.58524
41.8564 35.2781 0.477683
43.6764 40.4927 0.459055
41.1084 40.2175 0.484994
37.9335 36.8778 0.524805
34.2892 34.1451 0.579778
44.1118 55.0164 0.455756
34.2786 35.631 0.580347
27.5312 27.2076 0.738699
31.5535 34.0759 0.634184
30.2181 33.9339 0.665144
43.3509 72.0296 0.462321
38.9471 57.2365 0.510182
40.267 63.8166 0.494632
41.1668 72.0503 0.482119
41.7266 85.4517 0.477646
39.6133 72.2524 0.499911
36.8022 62.5889 0.539736
37.1758 66.6929 0.535246
37.395 72.1376 0.531952
35.5506 66.4668 0.560113
35.4954 72.7873 0.559339
36.2367 86.9192 0.549974
29.13 51.1487 0.693144
27.5222 47.9424 0.739842
32.6807 71.2608 0.610875
30.3448 62.542 0.663391
32.2045 76.2009 0.620713
29.1095 61.6134 0.692711
29.913 69.2213 0.673725
28.2854 63.9512 0.714842
27.9055 70.1026 0.728066
27.4759 73.4067 0.741406
38.2818 0.195894 0.521353
29.2671 1.99934 0.69074
32.4027 4.50081 0.615593
33.1653 7.50936 0.601264
36.5555 11.0499 0.544466
32.6718 11.4212 0.612475
37.2101 18.0846 0.535082
35.6971 19.5937 0.560536
29.5194 16.2006 0.683957
30.0335 19.1313 0.671387
37.394 27.947 0.532284
32.6774 24.6991 0.611551
43.4497 40.0454 0.461532
31.6365 26.4255 0.634025
43.3512 44.9928 0.4629
42.3592 45.7165 0.472231
33.9204 33.5789 0.587459
42.5457 52.3074 0.471572
41.9482 53.2011 0.476881
40.8229 53.9327 0.489541
29.6005 32.9778 0.681991
35.7839 45.7046 0.556578
37.7361 51.1902 0.527098
38.4978 56.2644 0.51955
39.9602 64.1783 0.499726
38.3346 59.2202 0.51933
31.8861 43.5439 0.628572
33.7382 49.5661 0.591708
29.6275 41.9753 0.679584
34.2364 55.9759 0.582694
38.4369 89.74 0.517612
37.0362 78.0662 0.539452
30.0036 49.279 0.669886
27.6374 44.3449 0.73817
31.4029 57.6212 0.638017
30.9719 62.1203 0.647728
33.0859 83.2643 0.606077
31.9615 78.5965 0.627664
29.7543 66.843 0.677257
29.8326 70.611 0.676105
28.5457 74.063 0.712048
27.3501 74.6098 0.745793
39.8781 2.14212 0.501007
43.1441 5.38873 0.464102
34.0613 6.43552 0.587161
37.6037 9.26519 0.530923
41.1386 14.3427 0.485785
32.4767 12.9532 0.618498
40.4351 19.0936 0.49416
29.3736 13.7341 0.688873
28.8799 15.2615 0.703217
30.0847 16.985 0.671897
43.8927 31.3912 0.457849
32.2462 21.1841 0.621477
28.0109 20.1059 0.728947
39.0965 35.7053 0.512436
43.703 44.836 0.461409
37.163 36.391 0.535737
39.5183 43.4168 0.505266
43.7173 55.4065 0.459866
39.2022 46.4001 0.508626
35.1714 40.9495 0.566296
40.094 54.4666 0.496975
35.1939 45.2311 0.566087
29.7366 35.9102 0.680799
42.371 74.1009 0.474384
37.0532 55.2861 0.53753
40.2484 71.7937 0.494633
35.3528 54.2771 0.566422
34.3189 52.5776 0.584415
36.2605 62.6105 0.549891
38.0611 75.07 0.523183
38.192 81.8564 0.523163
32.8496 55.6362 0.610992
37.1834 89.0246 0.534615
34.7055 68.24 0.576705
27.4375 46.383 0.745918
33.4063 71.4796 0.598694
32.5614 71.1989 0.614751
32.36 73.0062 0.619931
31.7757 72.5711 0.632002
30.7995 70.2276 0.654442
27.8952 58.714 0.731307
29.0039 69.2162 0.699478
29.4096 86.7501 0.689938
28.2632 77.5459 0.719776
43.7479 0.633691 0.459951
42.7435 4.02245 0.468793
30.0556 5.0571 0.673614
33.215 6.84719 0.602858
39.2536 10.1105 0.510891
37.0136 10.7758 0.539974
27.5027 8.33109 0.74422
34.8749 13.2733 0.57168
33.537 15.7591 0.597786
29.2744 15.8988 0.693132
38.8576 24.7605 0.515629
29.8976 18.9328 0.67761
31.7285 22.7972 0.634431
43.0959 39.4428 0.466442
37.9912 33.0814 0.523849
42.0999 41.4034 0.477613
40.6133 42.0289 0.493302
36.4974 37.3932 0.547974
39.7346 45.3339 0.504841
37.3795 43.285 0.535108
29.6713 32.2581 0.682614
40.0786 56.7687 0.499181
27.7064 32.8235 0.739537
43.1403 85.3979 0.465542
